feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__MFNG,100,50,1.0,0.15000000596046448,-0.25,0.18,True,1.0,unimodal,0.71,True
TPM__CTSL,99,49,0.99,0.25,0.45,0.17,True,1.0,unimodal,0.71,True
TPM__DMKN,99,49,0.99,0.07999999821186066,0.27,0.2,True,1.0,unimodal,0.71,True
METH__THOC6,99,49,0.99,0.25999999046325684,-0.43,0.23,True,1.0,unimodal,0.71,True
TPM__ITGA3,99,49,0.99,0.25,0.45,0.23,True,1.0,unimodal,0.71,True
METH__MIR21,99,49,0.99,0.27000001072883606,-0.42,0.19,True,1.0,unimodal,0.71,True
TPM__KDELR3,99,49,0.99,0.23999999463558197,0.41,0.18,True,1.0,unimodal,0.71,True
TPM__SRXN1,99,49,0.99,0.20000000298023224,0.38,0.18,True,1.0,unimodal,0.71,True
TPM__TEAD2,98,48,0.98,0.11999999731779099,0.29,0.18,True,1.0,unimodal,0.71,True
TPM__CCND1,98,48,0.98,0.1599999964237213,0.27,0.19,True,1.0,unimodal,0.71,True
TPM__OSGIN1,98,48,0.98,0.15000000596046448,0.38,0.17,True,1.0,unimodal,0.71,True
TPM__CEP170B,98,48,0.98,0.17000000178813934,0.29,0.22,True,1.0,unimodal,0.71,True
TPM__S100A16,98,48,0.98,0.20999999344348907,0.39,0.18,True,1.0,unimodal,0.71,True
TPM__DTX1,98,48,0.98,0.15000000596046448,-0.31,0.18,True,1.0,unimodal,0.71,True
TPM__ADAM9,98,48,0.98,0.23000000417232513,0.44,0.19,True,1.0,unimodal,0.71,True
TPM__S100A6,98,48,0.98,0.1899999976158142,0.4,0.18,True,1.0,unimodal,0.71,True
TPM__LRP10,97,47,0.97,0.1599999964237213,0.35,0.17,True,0.992,unimodal,0.71,True
TPM__TAX1BP3,97,47,0.97,0.1599999964237213,0.39,0.19,True,0.992,unimodal,0.71,True
TPM__TRIP10,97,47,0.97,0.1599999964237213,0.33,0.17,True,0.992,unimodal,0.71,True
TPM__UACA,96,46,0.96,0.20000000298023224,0.38,0.17,True,0.832,unimodal,0.71,True
METH__TMEM160,96,46,0.96,0.20000000298023224,-0.39,0.21,True,0.832,unimodal,0.71,True
TPM__SDC4,96,46,0.96,0.23999999463558197,0.39,0.17,True,0.832,unimodal,0.71,True
TPM__PRSS23,96,46,0.96,0.23000000417232513,0.44,0.18,True,0.832,unimodal,0.71,True
METH__HCFC1R1,96,46,0.96,0.2199999988079071,-0.41,0.19,True,0.832,unimodal,0.71,True
TPM__IL13RA1,95,45,0.95,0.17000000178813934,0.32,0.17,True,0.458,unimodal,0.71,True
TPM__TM4SF1,94,44,0.94,0.20999999344348907,0.39,0.17,True,0.181,unimodal,0.71,True
TPM__NCKAP1L,94,44,0.94,0.20999999344348907,-0.31,0.18,True,0.181,unimodal,0.71,True
TPM__CD63,94,44,0.94,0.15000000596046448,0.4,0.18,True,0.181,unimodal,0.71,True
METH__CCDC12,94,44,0.94,0.20000000298023224,-0.33,0.18,True,0.181,unimodal,0.71,True
TPM__ICAM3,94,44,0.94,0.009999999776482582,-0.01,0.19,True,0.181,unimodal,0.71,True
TPM__PPIC,93,43,0.93,0.25999999046325684,0.41,0.18,True,0.053,unimodal,0.71,True
TPM__LIF-AS2,93,43,0.93,0.11999999731779099,0.38,0.18,True,0.053,unimodal,0.71,True
TPM__ANXA1,93,43,0.93,0.20000000298023224,0.38,0.21,True,0.053,unimodal,0.71,True
TPM__ZNF764,92,42,0.92,0.11999999731779099,-0.32,0.18,False,0.013,worst_case,0.8918367346938776,True
TPM__RND3,92,42,0.92,0.17000000178813934,0.35,0.18,False,0.013,worst_case,0.8918367346938776,True
TPM__GIPC1,92,42,0.92,0.18000000715255737,0.38,0.18,False,0.013,worst_case,0.8918367346938776,True
METH__TSPAN4,92,42,0.92,0.2199999988079071,-0.44,0.19,False,0.013,worst_case,0.8918367346938776,True
TPM__E2F2,92,42,0.92,0.15000000596046448,-0.33,0.18,False,0.013,worst_case,0.8918367346938776,True
TPM__LINC00857,91,42,0.91,0.14000000059604645,0.35,0.19,False,0.013,worst_case,0.8918367346938776,True
METH__CSNK1G3,91,41,0.91,0.18000000715255737,-0.39,0.21,False,0.002,worst_case,0.8918367346938776,True
TPM__JAKMIP1,91,42,0.91,0.09000000357627869,-0.21,0.18,False,0.013,worst_case,0.8918367346938776,True
