feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__MIR142HG,97,47,0.97,0.27000001072883606,-0.33,0.3,True,0.992,unimodal,0.71,True
TPM__TLCD2,97,47,0.97,0.17000000178813934,0.49,0.27,True,0.992,unimodal,0.71,True
TPM__CAV2,97,47,0.97,0.28999999165534973,0.56,0.29,True,0.992,unimodal,0.71,True
TPM__SLC35D2,97,47,0.97,0.2800000011920929,0.49,0.28,True,0.992,unimodal,0.71,True
TPM__EGFR,97,47,0.97,0.3100000023841858,0.59,0.27,True,0.992,unimodal,0.71,True
TPM__CTSL,97,47,0.97,0.27000001072883606,0.53,0.27,True,0.992,unimodal,0.71,True
METH__PRIC285,96,46,0.96,0.25999999046325684,0.47,0.28,True,0.832,unimodal,0.71,True
TPM__WWTR1-AS1,96,46,0.96,0.20999999344348907,0.55,0.26,True,0.832,unimodal,0.71,True
TPM__AGRN,96,46,0.96,0.28999999165534973,0.54,0.27,True,0.832,unimodal,0.71,True
TPM__COSMOC,96,46,0.96,0.12999999523162842,0.45,0.26,True,0.832,unimodal,0.71,True
TPM__GPC1,96,46,0.96,0.27000001072883606,0.53,0.29,True,0.832,unimodal,0.71,True
TPM__ABCC3,96,46,0.96,0.25999999046325684,0.55,0.26,True,0.832,unimodal,0.71,True
TPM__LINC02454,95,45,0.95,0.10000000149011612,0.49,0.26,True,0.458,unimodal,0.71,True
TPM__LMNA,95,45,0.95,0.30000001192092896,0.57,0.27,True,0.458,unimodal,0.71,True
TPM__WWTR1,94,45,0.94,0.3100000023841858,0.57,0.27,True,0.458,unimodal,0.71,True
TPM__CAPN2,94,44,0.94,0.2800000011920929,0.58,0.29,True,0.181,unimodal,0.71,True
TPM__TJP1,94,44,0.94,0.28999999165534973,0.49,0.28,True,0.181,unimodal,0.71,True
TPM__SH2D4A,93,43,0.93,0.25999999046325684,0.53,0.27,True,0.053,unimodal,0.71,True
TPM__PPP1R16B,93,43,0.93,0.2199999988079071,-0.44,0.39,True,0.053,unimodal,0.71,True
TPM__SH2D3C,93,43,0.93,0.27000001072883606,-0.51,0.26,True,0.053,unimodal,0.71,True
TPM__MATN3,93,43,0.93,0.1599999964237213,0.54,0.27,True,0.053,unimodal,0.71,True
TPM__OSGIN1,93,43,0.93,0.20999999344348907,0.52,0.28,True,0.053,unimodal,0.71,True
TPM__GPRC5A,93,43,0.93,0.28999999165534973,0.58,0.3,True,0.053,unimodal,0.71,True
TPM__P4HA2,92,42,0.92,0.25,0.51,0.28,False,0.013,worst_case,0.8992277664630006,True
TPM__UACA,91,41,0.91,0.25999999046325684,0.52,0.28,False,0.002,worst_case,0.8992277664630006,True
TPM__CTTN,90,40,0.9,0.25,0.52,0.31,False,0.0,worst_case,0.8992277664630006,True
