feature,selection_prob,tau_worst_case,tau_unimodal,passes_worst_case,passes_unimodal
MUT__HOXC13,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RAD21,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IFNAR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__COL1A1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ALB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AXIN1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TRIM24,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF721,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TET1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BMPR1A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HRAS,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ABL1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DHX9,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CLTC,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SPOP,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GMPS,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZRSR2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__YWHAE,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CAMTA1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZCRB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MAP3K13,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BIRC6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TSC1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RASA1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NTRK1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RSPH10B2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GRIN2A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BCORL1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FLCN,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MLLT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NCOA1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CBFA2T3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NFKBIE,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RABEP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZBTB16,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SEPTIN9,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CNOT3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FBN2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TBL1XR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FANCE,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SF3B1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KLF6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTCH1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TFAP4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__WRN,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RNF6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SOCS1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MET,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TFG,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SFRP4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TEC,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ARHGEF10L,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FOXL2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TPM3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NOTCH2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TRAF7,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MGA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DNMT3A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DDX6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__H3C2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RPL10,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__WIF1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PHOX2B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DAXX,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MED12,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PREX2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NFKBIA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NCOA2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RGL3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TCF4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TET2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CBLB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTK6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IDH2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BRCA1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RAC1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CD58,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FOXP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BARD1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ELF3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LDB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NSD2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__STIL,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TP63,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PDGFRB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CCDC6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KAT6B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RBM10,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SIN3A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RARA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__EPHA2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PRDM1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KMT2A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HERC2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PRKCB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HNF1A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MAP2K2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SETD1B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SALL4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AR,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PIM1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KDR,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FAT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LPAR4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AJUBA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL10,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ENPEP,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HGF,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FHIT,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NCOR2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KNL1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ATRX,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DNAJB1,0.0,0.8926380368098159,0.7083333333333334,False,False
