feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__MAP4K1,100,50,1.0,0.23999999463558197,0.42,0.21,True,1.0,unimodal,0.71,True
TPM__PLPP2,100,50,1.0,0.20000000298023224,0.39,0.22,True,1.0,unimodal,0.71,True
TPM__CAP2,100,50,1.0,0.2199999988079071,0.43,0.22,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.27000001072883606,-0.31,0.22,True,1.0,unimodal,0.71,True
TPM__MATN3,100,50,1.0,0.14000000059604645,0.48,0.22,True,1.0,unimodal,0.71,True
TPM__LAMB2,100,50,1.0,0.30000001192092896,0.49,0.22,True,1.0,unimodal,0.71,True
METH__LAMB2,100,50,1.0,0.20000000298023224,-0.17,0.25,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.25999999046325684,-0.3,0.21,True,1.0,unimodal,0.71,True
TPM__HRCT1,100,50,1.0,0.12999999523162842,0.48,0.19,True,1.0,unimodal,0.71,True
TPM__FAM114A1,100,50,1.0,0.25999999046325684,0.48,0.2,True,1.0,unimodal,0.71,True
TPM__PTHLH,100,50,1.0,0.07000000029802322,0.36,0.19,True,1.0,unimodal,0.71,True
TPM__RN7SL689P,99,49,0.99,0.1599999964237213,0.41,0.21,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,99,49,0.99,0.25999999046325684,-0.34,0.24,True,1.0,unimodal,0.71,True
METH__MYO1G,99,49,0.99,0.23000000417232513,0.3,0.2,True,1.0,unimodal,0.71,True
METH__MIPOL1,99,49,0.99,0.25,-0.39,0.19,True,1.0,unimodal,0.71,True
METH__NFIB,99,49,0.99,0.18000000715255737,-0.2,0.22,True,1.0,unimodal,0.71,True
METH__ARHGDIB,99,49,0.99,0.12999999523162842,0.29,0.2,True,1.0,unimodal,0.71,True
TPM__PTPN21,99,49,0.99,0.2199999988079071,0.41,0.2,True,1.0,unimodal,0.71,True
TPM__IL13RA1,99,49,0.99,0.20999999344348907,0.39,0.2,True,1.0,unimodal,0.71,True
METH__JUB,98,48,0.98,0.23000000417232513,-0.41,0.22,True,1.0,unimodal,0.71,True
TPM__CORO1A-AS1,98,48,0.98,0.20000000298023224,-0.37,0.21,True,1.0,unimodal,0.71,True
TPM__PDE1B,97,47,0.97,0.23000000417232513,-0.39,0.2,True,0.992,unimodal,0.71,True
TPM__RCSD1,97,47,0.97,0.23999999463558197,-0.27,0.22,True,0.992,unimodal,0.71,True
METH__CCM2,97,47,0.97,0.25999999046325684,0.39,0.25,True,0.992,unimodal,0.71,True
METH__MIR1469,95,45,0.95,0.23000000417232513,-0.34,0.23,True,0.458,unimodal,0.71,True
TPM__RHOH,95,45,0.95,0.20999999344348907,-0.35,0.19,True,0.458,unimodal,0.71,True
METH__FAM47E,95,45,0.95,0.1899999976158142,-0.31,0.21,True,0.458,unimodal,0.71,True
TPM__MIR142HG,95,45,0.95,0.27000001072883606,-0.34,0.21,True,0.458,unimodal,0.71,True
METH__RGNEF,95,45,0.95,0.18000000715255737,-0.31,0.21,True,0.458,unimodal,0.71,True
METH__C9orf150,94,44,0.94,0.20000000298023224,-0.33,0.25,True,0.181,unimodal,0.71,True
METH__PTPN14,92,42,0.92,0.20000000298023224,-0.39,0.22,False,0.013,worst_case,0.8960016835016835,True
METH__SYTL4,90,41,0.9,0.18000000715255737,-0.32,0.2,False,0.002,worst_case,0.8960016835016835,True
